,Request Number,Date Opened,Request ,Description,Incident Address,Zip Code,Trash Hauler,Trash Route,Council District,State Plan X,State Plan Y,Missed Count
18063,244990,09/10/19,Trash - Curbside/Alley Missed Pickup,Missed pickup. pickup on 28th Ave N,1917 28th Ave N,37208.0,METRO,9201,21.0,1725614.53156467,674846.640342162,True
18064,245000,09/10/19,Trash - Curbside/Alley Missed Pickup,Missed trash and this this is the 2nd week no pickup,2709 Meadow Rose Dr,37206.0,RED RIVER,1201,6.0,1757980.79919681,673522.0002911,True
18065,245002,09/10/19,Trash - Curbside/Alley Missed Pickup,MISSED...ENTIRE STREET MISSED...,4664 Clarksville Pike,37218.0,RED RIVER,3201,1.0,1723636.20085226,695392.798298331,True
18066,245003,09/10/19,Trash - Curbside/Alley Missed Pickup,cart still out,5020 Singing Hills Dr,37013.0,RED RIVER,4210,33.0,1796378.83804728,619231.070876837,False
18067,245011,09/10/19,Trash - Curbside/Alley Missed Pickup,curb trash miss/Tuesday,1306 Meridian St,37207.0,METRO,9204,5.0,1741995.39971195,678391.999082059,True
18068,245025,09/10/19,Trash - Backdoor,Backdoor/trash miss caller states they picked it up one time on the correct day and they have missed it again.,640 W Nocturne Dr,37207.0,,,2.0,1731525.80037076,684667.199103589,True
18069,245046,09/10/19,Trash - Curbside/Alley Missed Pickup,Hi- we had our trash can out early this morning (before most other neighbors) and when we came home from work tonight everyone else?s carts were emptied but ours.,3209 Hummingbird Dr,37218.0,RED RIVER,3204,1.0,1724277.80130147,686971.199764353,False
18070,245049,09/10/19,Trash - Curbside/Alley Missed Pickup,Trash was not picked up. Recycling was.,1305 McChesney Ave,37216.0,RED RIVER,2205,7.0,1754785.08108118,684847.586651704,False
18071,245080,09/11/19,Trash Collection Complaint,Trash collectors have damaged my trash can...come home found my can thrown in my yard one has top torn off....several cans in the neighborhood  in this manner (thrown in yard). ..need a replacement....Patrice Bryant  615 474 2121,3208 Lagrange Dr,37218.0,,,1.0,1720914.60109821,673542.40128736,False
18072,245177,09/11/19,Trash - Curbside/Alley Missed Pickup,cart still on curb upset didn't give name,100 S Graycroft Ave,37115.0,RED RIVER,3214,8.0,1752489.50201499,703450.683280265,False
18073,245195,09/11/19,Trash - Curbside/Alley Missed Pickup,this area missed get all carts out,1302 McChesney Ave,37216.0,RED RIVER,2205,7.0,1754707.94117446,684725.143077739,True
18074,245215,09/11/19,Trash - Backdoor,"Backdoor/missed again, unit-B {trash} Upset because trash is missed all the time and is requesting a supervisor",2003 Gooch St,37207.0,,,2.0,1735467.80935011,682694.746626629,True
18075,245233,09/11/19,Trash - Backdoor,backdoor miss,3921 flicker dr,37218.0,RED RIVER,3204,1.0,1725160.05633499,686581.162792982,True
18076,245234,09/11/19,Trash - Backdoor,"Backdoor/reminder to pickup for this Thursday, for trash. {not pickup for last Thursday}.",4285 Lavergne Couchville Pike,37013.0,RED RIVER,4410,33.0,1795514.59960648,621982.4014717,False
18077,245273,09/11/19,Trash - Curbside/Alley Missed Pickup,MISSED AGAIN,1501 Lewis Rd,37115.0,RED RIVER,3212,8.0,1752116.99881936,696544.399908951,True
18078,245277,09/11/19,Trash - Curbside/Alley Missed Pickup,missed and she wants to know why PLEASE CALL HER,131 S 11th St,37206.0,METRO,9506,6.0,1747182.33025538,671357.98687383,True
18079,245283,09/11/19,Trash - Curbside/Alley Missed Pickup,Trash/curb missed Tuesday.,1220 McChesney Ave,37216.0,RED RIVER,2205,7.0,1754309.13236833,684780.799607497,True
18080,245304,09/11/19,Trash - Curbside/Alley Missed Pickup,MISSED ENTIRE STREET,1225 McChesney Ave,37216.0,RED RIVER,2205,7.0,1754430.12155507,684910.285581627,True
18081,245338,09/11/19,Trash - Curbside/Alley Missed Pickup,trash bin in back by driveway (FoxHall),3637 Woodmont Blvd,37215.0,RED RIVER,2303,25.0,1722744.20043498,649895.20087677,False
18082,245344,09/11/19,Trash - Curbside/Alley Missed Pickup,Missed - Trash,3607 Gallatin Pike,37216.0,,,8.0,1752449.39654533,684782.861473463,True
18083,245365,09/11/19,Trash - Curbside/Alley Missed Pickup,Our trash was out at the curb by 7am today and it did not get picked up. It also did not get picked up last week. The rest of the street / neighborhood's trash has already been picked up today. Please pick up our trash today.,3407 Woodhaven Rd,37204.0,RED RIVER,4301,25.0,1738992.94690231,648300.616663651,False
18084,245368,09/11/19,Trash - Backdoor,BACKDOOR MISS,407 Starliner Ct,37209.0,RED RIVER,4205,20.0,1707470.90850882,661174.709875695,True
18085,245380,09/11/19,Trash - Curbside/Alley Missed Pickup,MISSED THIS ENTIRE SIDE OF STREET,3806 Burrus St,37216.0,,,8.0,1752160.0348298,686018.888778209,True
18086,245381,09/11/19,Trash Collection Complaint,"Backdoor/trash missed one week, tomorrow, what's going on? This needs to taken care asap.",444 Rochelle Dr,37220.0,RED RIVER,2401,26.0,1745864.99973683,630956.000308271,True
18087,245382,09/11/19,Trash - Curbside/Alley Missed Pickup,Missed 2nd week in  row it has been missed .,522 Ben Allen Rd,37216.0,,,8.0,1748853.79911542,687790.599546055,True
18088,245384,09/11/19,Trash - Curbside/Alley Missed Pickup,MISSED THIS ENTIRE SIDE OF STREET,3804 Burrus St,37216.0,RED RIVER,2205,8.0,1752133.92313759,685977.48326446,True
18089,245404,09/11/19,Trash Collection Complaint,"The trash truck is leaking oil all over the street as it stops to pick  up the trash. This is both
unsightly and DANGEROUS! Please have the trucks inpected and maintained properly. Council representative will also be notified! Thank You",4248 Jamesborough Pl,37215.0,RED RIVER,3303,25.0,1730760.59085905,641213.894296511,False
18090,245424,09/11/19,Trash - Backdoor,BACKDOOR MISSED AGAIN,556 Annex Ave,37209.0,RED RIVER,4203,20.0,1709100.20013944,665296.000018937,True
18091,245483,09/11/19,Trash - Curbside/Alley Missed Pickup,Our trash was not picked up Monday morning as scheduled. This is the second time this has happened in the past three weeks.,215 Hicks Rd,37221.0,,,22.0,1694557.55451067,632853.704102704,False
18092,245485,09/11/19,Trash - Curbside/Alley Missed Pickup,Missed trash pickup for our bins at 4100 Hillsboro Circle in Green Hills,4100 HILLSBORO CIR,37215.0,RED RIVER,3305,25.0,1726495.4014675,644874.400929169,True
18093,245514,09/11/19,Trash - Curbside/Alley Missed Pickup,Trash/missed for some Tuesday/curb {her's and neighbors},4124 W Hamilton Rd,37218.0,RED RIVER,3203,1.0,1717314.3258841,685406.478968843,True
18094,245515,09/11/19,Trash - Curbside/Alley Missed Pickup,Our trash cart (1ea.) was set out by the curb but was not emptied this week.  Please empty at your earliest convenience.  Thanks.,4024 Stewarts Ln,37218.0,RED RIVER,3203,1.0,1714702.33152131,682276.61985986,False
18095,245530,09/11/19,Trash - Curbside/Alley Missed Pickup,"Curb trash/missed Tuesday, guy looked into cart, and leaving with out getting cart emptied.",3800 Baxter Ave,37216.0,RED RIVER,2205,8.0,1752535.99887339,685672.398336876,True
18096,245565,09/11/19,Trash - Curbside/Alley Missed Pickup,Trash/cart missed Alley {Wednesday} everyone already been emptied.,4022 Colorado Ave,37209.0,WASTE IND,2308,24.0,1721959.68418025,659484.00155042,True
18097,245576,09/11/19,Trash - Curbside/Alley Missed Pickup,"No Garbage (brown cans) were picked up yesterday on All of the second block of McChesney.  I am not sure about the first or second block.  NONE on the second block though.  Thank you.  
Pamela Brooks",1213 McChesney Ave,37216.0,RED RIVER,2205,7.0,1754112.61596274,684968.419516557,False
18098,245593,09/11/19,Trash - Curbside/Alley Missed Pickup,Trash cart was out the night before. Looks like both sides of our street were missed,1117 McChesney Ave,37216.0,RED RIVER,2205,7.0,1753257.88149722,685103.507354936,True
18099,245624,09/11/19,Trash - Curbside/Alley Missed Pickup,2 trash/cart {ALLEY} everything in bags. {Wednesday} missed,2710 Alameda St,37208.0,METRO,9304,21.0,1726677.83900904,668069.389809368,True
18100,245628,09/11/19,Trash - Curbside/Alley Missed Pickup,"Entire street missed caller lives at 1202 McChesney Ave 37216,  missed for Tuesday. Curb",1202 McChesney Ave,37216.0,RED RIVER,2205,7.0,1753841.84863731,684848.791715402,True
18101,245632,09/11/19,Trash - Curbside/Alley Missed Pickup,Tuesday/missed Trash curb,104 E Marthona Rd,37115.0,RED RIVER,3214,8.0,1754010.91175268,703336.720663619,True
18102,245642,09/11/19,Trash - Curbside/Alley Missed Pickup,Trash was not picked up on scheduled day it was out by 7:00 am my whole block wasn?t picked up,1017 Saunders Ave,37115.0,RED RIVER,3214,8.0,1753621.79886135,699518.600010097,False
18103,245647,09/11/19,Trash - Curbside/Alley Missed Pickup,MISSED ENTIRE STREET,4108 W Hamilton Rd,37218.0,RED RIVER,3203,1.0,1717661.72061789,685086.48805631,True
18104,245651,09/11/19,Trash - Curbside/Alley Missed Pickup,Trash was not picked up on Tuesday as usual.,1101 Saunders Ave,37115.0,RED RIVER,3214,8.0,1753790.99851103,699195.399551886,False
18105,245656,09/11/19,Trash - Backdoor,"Backdoor/2 weeks today, Wednesday/cart stays out {trash}",92 Oriel Ave,37210.0,RED RIVER,4301,16.0,1750152.73905596,651956.267423872,False
18106,245659,09/11/19,Trash - Curbside/Alley Missed Pickup,"Entire Street/missed , all trash/carts out **curb missed Tuesday",1101 Saunders Ave,37115.0,RED RIVER,3214,8.0,1753790.99851103,699195.399551886,True
18107,245660,09/11/19,Trash - Curbside/Alley Missed Pickup,MISSED ENTIRE STREET,1122 McChesney Ave,37216.0,RED RIVER,2205,7.0,1753353.37240677,684940.576410992,True
18108,245661,09/11/19,Trash - Curbside/Alley Missed Pickup,MISSED...FOR 2 WEEKS IN A ROW...CART IS FULL,570 Old Hickory Blvd,37209.0,,,22.0,1696269.00046725,645722.401680797,True
18109,245662,09/11/19,Trash - Curbside/Alley Missed Pickup,MISSED...FOR 2 WEEKS IN A ROW...CART IS FULL,570 Old Hickory Blvd,37209.0,,,22.0,1696269.00046725,645722.401680797,True
18110,245671,09/11/19,Trash - Curbside/Alley Missed Pickup,trash missed Wednesday. Curb been out and she saw the truck empty the neighbors on both side and didn't get hers,6011 Jocelyn Hollow Rd,37205.0,RED RIVER,1304,23.0,1711334.00039823,649685.901693702,True
18111,245687,09/11/19,Trash - Curbside/Alley Missed Pickup,this is happening all the time put on watch list,1308 Tyne Blvd,37215.0,RED RIVER,3303,34.0,1728981.00067635,637273.601158886,False
18112,245689,09/11/19,Trash - Curbside/Alley Missed Pickup,Thank you!,3503 Belmont Blvd,37215.0,RED RIVER,4305,25.0,1732033.80100771,648520.001576877,False
18113,245691,09/11/19,Trash - Curbside/Alley Missed Pickup,We haven't had our trash picked up for three consecutive weeks now even though our container has been placed curbside the night prior to our scheduled pick up.,405 Wayside Ct,37205.0,RED RIVER,1304,23.0,1700391.41454511,643905.072623156,False
18114,245692,09/11/19,Trash - Curbside/Alley Missed Pickup,"The Trash did not get picked up at 215, and 213 Chestnut Hill ---Our cans were out at 6 am ---I put recycle out and it did get picked up ---but not Trash --please help ---TY",215 CHESTNUT HL,37215.0,RED RIVER,2303S,25.0,1720394.98712984,648496.070476123,False
18115,245694,09/11/19,Trash - Curbside/Alley Missed Pickup,"It seems that none of the cans on our street were emptied today, but the connecting streets were.",507 Brighton Pl,37205.0,RED RIVER,2304S,24.0,1723320.66016675,653356.367415999,False
18116,245699,09/11/19,Trash - Curbside/Alley Missed Pickup,I am begging you to please investigate WHY this keeps happening - I think we are 3 consecutive weeks maybe 4 now and there have been several other incidents missed too - I pay my property taxes and should get this service - right???,1537 Harding Pl,37215.0,RED RIVER,3303,34.0,1726691.40141722,640621.600542236,True
18117,245705,09/11/19,Trash - Curbside/Alley Missed Pickup,2 week in a row. Missed,162 Antioch Pike,37211.0,RED RIVER,4304,16.0,1753144.99928251,644275.20130904,True
18118,245709,09/11/19,Trash Collection Complaint,I have had 2 bags of trash left in the very bottom of my can for a month now! It stinks so bad I can't put it by the house or the inside of the house smells. They need to mot be in such a hurry they need to completely unend the can into the truck and they have not been doing it.,2934 Wingate Ave,37211.0,RED RIVER,4304,16.0,1751533.11478711,646321.601300926,False
18119,245719,09/12/19,Trash - Curbside/Alley Missed Pickup,"Trash was not picked up, second time with no pick in the last 4 weeks - when the can sits out curbside without pickup, it is opened by raccoon and the trash strewn about the road.",1416 Tyne Blvd,37215.0,RED RIVER,3303,34.0,1728024.20186678,636256.800466717,False
18120,245720,09/12/19,Trash - Curbside/Alley Missed Pickup,"Our was not picked up last week OR this week on Wednesday. We put it out on Saturday as well b/c of Labor Day, but no pickup.",1306 Tyne Blvd,37215.0,RED RIVER,3303,34.0,1729192.16187082,637277.145114686,False
18121,245775,09/12/19,Trash - Curbside/Alley Missed Pickup,Trash/missed Alley Wednesday,4206 Nevada Ave,37209.0,RED RIVER,1308,24.0,1721174.50504155,661995.78368677,True
18122,245778,09/12/19,Trash - Curbside/Alley Missed Pickup,Missed trash,412 Charlesgate Ct,37215.0,RED RIVER,3304S,25.0,1722936.25078348,647520.000541182,True
18123,245781,09/12/19,Trash - Curbside/Alley Missed Pickup,this section missed,1212 Tyne Blvd,37215.0,RED RIVER,3303,34.0,1729594.08524224,637243.371671023,True
18124,245787,09/12/19,Trash - Curbside/Alley Missed Pickup,Curb trash/missed Wednesday.,244 Lanier Dr,37115.0,RED RIVER,3314,9.0,1763248.99931516,701940.59995408,True
18125,245792,09/12/19,Trash - Backdoor,BACKDOOR MISS,611 Dunston Dr,37211.0,RED RIVER,4302,26.0,1746736.82473628,637959.418937142,True
18126,245796,09/12/19,Trash - Curbside/Alley Missed Pickup,hers and neighbors also drakes branch was missed,4322 ashland city hwy,37218.0,RED RIVER,3203,1.0,1715547.82209266,683407.361509365,True
18127,245801,09/12/19,Trash - Curbside/Alley Missed Pickup,Missed trash. Several on the street.  It appears that they are only picking up the odd side,4208 W Hamilton Rd,37218.0,RED RIVER,3203,1.0,1716326.6010638,685448.798668845,True
18128,245809,09/12/19,Trash - Curbside/Alley Missed Pickup,Missed/trash curb Wednesday,203 Belclaire Pl,37205.0,RED RIVER,2304S,24.0,1724902.63177558,654799.190774786,True
18129,245836,09/12/19,Trash - Curbside/Alley Missed Pickup,"Curb trash/missed Wednesday, his and neighbor next-door.",4144 W Hamilton Rd,37218.0,RED RIVER,3203,1.0,1716763.0300194,685437.638473025,True
18130,245839,09/12/19,Trash - Curbside/Alley Missed Pickup,this entire area missed,2148 CAREFREE LN,37013.0,RED RIVER,4310,33.0,1791886.73852536,623493.860034781,True
18131,245848,09/12/19,Trash - Curbside/Alley Missed Pickup,MISSED...ENTIRE STREET MISSED.,1208 McChesney Ave,37216.0,RED RIVER,2205,7.0,1753991.39921881,684831.19857692,True
18132,245849,09/12/19,Trash - Curbside/Alley Missed Pickup,I believe there are others on my street who also did not have their trash picked up. There are multiple cans still out since Tuesday (our scheduled day),407 Buchanan St,37208.0,WASTE IND,3207,19.0,1734495.091173,674687.660978192,False
18133,245860,09/12/19,Trash - Curbside/Alley Missed Pickup,Missed trash,716 Richfield Dr,37205.0,RED RIVER,1305,23.0,1707921.00078926,652532.800369688,True
18134,245877,09/12/19,Trash - Curbside/Alley Missed Pickup,missed hers and neighbors,3208 Blair Blvd,37212.0,METRO,9301,18.0,1727646.61326277,655780.989214496,True
18135,245890,09/12/19,Trash - Curbside/Alley Missed Pickup,Missed trash. Whole subdivision missed,2147 Carefree Lane,37013.0,,,33.0,1791871.98094727,623394.902340992,True
18136,245891,09/12/19,Trash - Curbside/Alley Missed Pickup,"Trash/missed curb {truck already came, gone} took neighbor's on right side, leaving their's and neighbor on left side as well. Thursday.",836 Reischa Ct,37211.0,RED RIVER,1403,26.0,1758090.34522532,642085.248351521,True
18137,245949,09/12/19,Trash Collection Complaint,PAID BACKDOOR SERVICE- RESIDENT SAYS THEY HAVE BEEN MISSED THE LAST 4 WEEKS AND SAYS THEY ONLY GET SERVICE IF THEY CALL. WANTS TO KNOW WHY.,1800 Stokes Ln,37215.0,RED RIVER,4305,25.0,1730449.56174206,650785.48966827,True
18138,245963,09/12/19,Trash Collection Complaint,Caller has been missed several time over the last few weeks and is requesting a supervisor call back,2408 Eden St,37208.0,METRO,9303,21.0,1728552.70243789,667664.300424946,True
18139,245979,09/12/19,Trash - Curbside/Alley Missed Pickup,missed entire neighborhood,800 Saussy Ct,37205.0,RED RIVER,1301,23.0,1698840.07015452,649281.15067692,True
18140,246007,09/12/19,Trash - Curbside/Alley Missed Pickup,still out,5232 Buena Vista Pike,37218.0,RED RIVER,3201,3.0,1724442.96626334,695065.214890875,False
